2016-09-16,0.435,0.442,0.449,0.435,195.63K,-1.58%
2016-09-09,0.442,0.442,0.442,0.442,39.32K,0.00%
2016-09-08,0.442,0.442,0.442,0.435,45.42K,'+1.61%
2016-09-07,0.435,0.442,0.449,0.435,103.37K,-1.58%
2016-09-06,0.442,0.449,0.449,0.435,414.27K,0.00%
2016-09-05,0.442,0.442,0.449,0.442,472.36K,0.00%
2016-09-02,0.442,0.435,0.449,0.435,936.91K,'+1.61%
2016-09-01,0.435,0.427,0.435,0.427,32.61K,0.00%
2016-08-31,0.435,0.42,0.435,0.42,167.98K,'+1.87%
2016-08-29,0.427,0.427,0.427,0.42,107.16K,'+1.67%
2016-08-26,0.42,0.427,0.435,0.42,62.14K,-1.64%
2016-08-25,0.427,0.427,0.435,0.42,198.63K,'+1.67%
2016-08-24,0.42,0.427,0.435,0.413,245.09K,-3.45%
2016-08-23,0.435,0.427,0.442,0.427,143.85K,0.00%
2016-08-22,0.435,0.427,0.435,0.42,248.67K,0.00%
2016-08-19,0.435,0.427,0.435,0.42,140.61K,0.00%
2016-08-18,0.435,0.435,0.435,0.427,124.86K,0.00%
2016-08-17,0.435,0.427,0.435,0.42,117.53K,0.00%
2016-08-16,0.435,0.435,0.435,0.427,53.47K,0.00%
2016-08-15,0.435,0.435,0.435,0.427,81.52K,0.00%
2016-08-12,0.435,0.427,0.435,0.427,190.19K,0.00%
2016-08-11,0.435,0.435,0.435,0.427,24.35K,'+1.87%
2016-08-10,0.427,0.442,0.442,0.42,256.51K,-3.39%
2016-08-09,0.442,0.435,0.442,0.427,296.92K,'+1.61%
2016-08-08,0.435,0.427,0.435,0.42,81.20K,'+1.87%
2016-08-05,0.427,0.427,0.435,0.42,117.09K,0.00%
2016-08-04,0.427,0.427,0.427,0.42,28.48K,0.00%
2016-08-03,0.427,0.427,0.427,0.42,21.61K,0.00%
2016-08-02,0.427,0.435,0.435,0.42,131.54K,-1.84%
2016-08-01,0.435,0.427,0.435,0.42,291.53K,0.00%
2016-07-29,0.435,0.435,0.435,0.42,159.85K,0.00%
2016-07-28,0.435,0.427,0.449,0.42,712.99K,'+1.87%
2016-07-27,0.427,0.42,0.427,0.413,116.56K,'+3.39%
2016-07-26,0.413,0.42,0.42,0.413,40.35K,-1.67%
2016-07-25,0.42,0.413,0.42,0.413,90.69K,'+3.70%
2016-07-22,0.405,0.405,0.413,0.398,237.57K,0.00%
2016-07-21,0.405,0.42,0.42,0.398,174.43K,-3.57%
2016-07-20,0.42,0.427,0.427,0.413,172.13K,-1.64%
2016-07-19,0.427,0.42,0.435,0.42,171.72K,'+1.67%
2016-07-18,0.42,0.442,0.442,0.42,615.37K,-6.46%
2016-07-15,0.449,0.449,0.449,0.442,378.95K,0.00%
2016-07-14,0.449,0.442,0.449,0.442,109.65K,'+1.58%
2016-07-13,0.442,0.449,0.449,0.442,69.73K,-1.56%
2016-07-12,0.449,0.442,0.449,0.435,224.04K,'+3.22%
2016-07-11,0.435,0.442,0.449,0.435,61.75K,-1.58%
2016-07-08,0.442,0.435,0.442,0.435,32.60K,'+1.61%
2016-07-04,0.435,0.442,0.442,0.435,18.45K,-1.58%
2016-07-01,0.442,0.442,0.442,0.435,47.28K,0.00%
2016-06-30,0.442,0.442,0.442,0.435,66.75K,'+1.61%
2016-06-29,0.435,0.442,0.442,0.435,17.25K,0.00%
2016-06-28,0.435,0.442,0.442,0.435,130.67K,-1.58%
2016-06-27,0.442,0.442,0.442,0.435,23.99K,'+1.61%
2016-06-24,0.435,0.435,0.442,0.427,204.60K,-1.58%
2016-06-23,0.442,0.449,0.449,0.442,121.32K,-1.56%
2016-06-22,0.449,0.449,0.449,0.442,38.09K,0.00%
2016-06-21,0.449,0.449,0.457,0.449,43.43K,-1.75%
2016-06-20,0.457,0.449,0.457,0.442,63.03K,'+1.78%
2016-06-17,0.449,0.449,0.457,0.442,93.04K,0.00%
2016-06-16,0.449,0.457,0.457,0.442,190.45K,-1.75%
2016-06-15,0.457,0.457,0.457,0.449,58.30K,'+1.78%
2016-06-14,0.449,0.457,0.457,0.442,66.15K,0.00%
2016-06-13,0.449,0.457,0.457,0.442,301.40K,0.00%
2016-06-10,0.449,0.457,0.464,0.449,188.53K,-1.75%
2016-06-09,0.457,0.457,0.464,0.449,494.89K,0.00%
2016-06-08,0.457,0.472,0.472,0.449,718.42K,'+1.33%
2016-06-07,0.451,0.451,0.451,0.444,146.54K,0.00%
2016-06-06,0.451,0.444,0.451,0.444,80.41K,'+1.58%
2016-06-03,0.444,0.444,0.444,0.437,48.55K,0.00%
2016-06-02,0.444,0.444,0.444,0.437,31.65K,'+1.60%
2016-06-01,0.437,0.444,0.451,0.437,91.97K,-3.10%
2016-05-31,0.451,0.444,0.451,0.444,5.32K,0.00%
2016-05-30,0.451,0.451,0.451,0.444,33.29K,0.00%
2016-05-27,0.451,0.444,0.451,0.444,16.58K,0.00%
2016-05-26,0.451,0.444,0.451,0.437,214.60K,0.00%
2016-05-25,0.451,0.451,0.451,0.444,55.29K,0.00%
2016-05-24,0.451,0.444,0.451,0.437,222.96K,'+1.58%
2016-05-23,0.444,0.451,0.451,0.437,57.06K,0.00%
2016-05-20,0.444,0.451,0.451,0.444,21.34K,0.00%
2016-05-18,0.444,0.444,0.451,0.437,115.30K,0.00%
2016-05-17,0.444,0.451,0.451,0.437,173.21K,-1.55%
2016-05-16,0.451,0.451,0.451,0.444,235.61K,0.00%
2016-05-13,0.451,0.444,0.451,0.444,164.74K,0.00%
2016-05-12,0.451,0.451,0.451,0.444,449.12K,0.00%
2016-05-11,0.451,0.458,0.458,0.444,265.30K,0.00%
2016-05-10,0.451,0.458,0.458,0.451,14.60K,-1.53%
2016-05-09,0.458,0.451,0.458,0.451,314.25K,'+1.55%
2016-05-06,0.451,0.444,0.458,0.444,271.94K,0.00%
2016-05-05,0.451,0.437,0.451,0.437,197.68K,0.00%
2016-05-04,0.451,0.458,0.458,0.444,424.02K,-1.53%
2016-05-03,0.458,0.458,0.465,0.451,305.61K,-1.51%
2016-05-02,0.465,0.465,0.465,0.458,133.66K,0.00%
2016-04-29,0.465,0.472,0.472,0.458,427.28K,-1.48%
2016-04-28,0.472,0.472,0.472,0.465,180.45K,0.00%
2016-04-27,0.472,0.472,0.479,0.465,796.24K,0.00%
2016-04-26,0.472,0.472,0.472,0.465,85.22K,'+1.51%
2016-04-25,0.465,0.472,0.472,0.465,256.66K,-1.48%
2016-04-22,0.472,0.465,0.472,0.458,226.31K,'+1.51%
2016-04-21,0.465,0.465,0.465,0.458,447.02K,'+1.53%
2016-04-20,0.458,0.465,0.472,0.458,284.56K,-1.51%
2016-04-19,0.465,0.458,0.472,0.458,568.25K,0.00%
2016-04-18,0.465,0.465,0.472,0.458,585.09K,0.00%
2016-04-15,0.465,0.465,0.465,0.458,205.71K,0.00%
2016-04-14,0.465,0.465,0.472,0.458,562.70K,0.00%
2016-04-13,0.465,0.458,0.465,0.458,683.75K,'+3.10%
2016-04-12,0.451,0.458,0.465,0.451,948.93K,-1.53%
2016-04-11,0.458,0.465,0.465,0.458,1.16M,-1.51%
2016-04-08,0.465,0.458,0.472,0.451,1.14M,'+1.53%
2016-04-07,0.458,0.458,0.465,0.451,308.02K,0.00%
2016-04-06,0.458,0.465,0.465,0.451,726.72K,-1.51%
2016-04-05,0.465,0.465,0.472,0.451,2.38M,0.00%
2016-04-04,0.465,0.458,0.465,0.451,809.58K,'+3.10%
2016-04-01,0.451,0.458,0.458,0.451,281.47K,-1.53%
2016-03-31,0.458,0.451,0.458,0.451,148.84K,'+1.55%
2016-03-30,0.451,0.451,0.458,0.451,83.01K,-1.53%
2016-03-29,0.458,0.451,0.458,0.444,222.27K,'+1.55%
2016-03-28,0.451,0.458,0.458,0.444,301.39K,-1.53%
2016-03-25,0.458,0.451,0.458,0.444,534.77K,'+1.55%
2016-03-24,0.451,0.451,0.451,0.444,369.15K,0.00%
2016-03-23,0.451,0.458,0.458,0.444,479.42K,0.00%
2016-03-22,0.451,0.458,0.458,0.451,238.17K,-1.53%
2016-03-21,0.458,0.458,0.465,0.451,730.58K,0.00%
2016-03-18,0.458,0.458,0.458,0.451,146.08K,0.00%
2016-03-17,0.458,0.458,0.458,0.451,853.36K,0.00%
2016-03-16,0.458,0.458,0.458,0.451,76.80K,0.00%
2016-03-15,0.458,0.458,0.458,0.451,222.62K,0.00%
2016-03-14,0.458,0.451,0.458,0.451,837.42K,0.00%
2016-03-11,0.458,0.465,0.465,0.451,450.98K,-1.51%
2016-03-10,0.465,0.465,0.465,0.458,40.21K,0.00%
2016-03-09,0.465,0.472,0.472,0.458,1.19M,-1.48%
2016-03-08,0.472,0.486,0.486,0.465,1.23M,-2.88%
2016-03-07,0.486,0.486,0.486,0.479,59.65K,0.00%
2016-03-04,0.486,0.479,0.486,0.472,343.09K,'+2.97%
2016-03-03,0.472,0.472,0.479,0.472,100.06K,-1.46%
2016-03-02,0.479,0.472,0.479,0.472,41.46K,0.00%
2016-03-01,0.479,0.472,0.479,0.472,140.24K,0.00%
2016-02-29,0.479,0.472,0.479,0.465,507.89K,'+1.48%
2016-02-26,0.472,0.472,0.472,0.465,26.57K,'+1.51%
2016-02-25,0.465,0.472,0.472,0.465,27.40K,-1.48%
2016-02-24,0.472,0.465,0.472,0.465,31.13K,0.00%
2016-02-23,0.472,0.472,0.472,0.465,23.43K,'+1.51%
2016-02-22,0.465,0.465,0.472,0.458,303.64K,'+1.53%
2016-02-19,0.458,0.465,0.465,0.458,91.04K,-1.51%
2016-02-18,0.465,0.458,0.465,0.458,89.29K,0.00%
2016-02-17,0.465,0.465,0.465,0.458,72.68K,0.00%
2016-02-16,0.465,0.458,0.465,0.458,13.82K,'+1.53%
2016-02-15,0.458,0.458,0.465,0.458,483.62K,-1.51%
2016-02-12,0.465,0.458,0.465,0.458,55.41K,'+1.53%
2016-02-11,0.458,0.465,0.465,0.458,381.05K,0.00%
2016-02-10,0.458,0.458,0.465,0.458,153.58K,0.00%
2016-02-09,0.458,0.458,0.465,0.458,56.51K,0.00%
2016-02-08,0.458,0.465,0.465,0.458,45.95K,-1.51%
2016-02-05,0.465,0.465,0.465,0.458,8.32K,'+1.53%
2016-02-04,0.458,0.465,0.465,0.458,278.52K,0.00%
2016-02-03,0.458,0.465,0.465,0.458,62.31K,0.00%
2016-02-02,0.458,0.465,0.465,0.458,35.80K,-1.51%
2016-02-01,0.465,0.458,0.465,0.458,40.32K,0.00%
2016-01-29,0.465,0.465,0.465,0.458,143.62K,0.00%
2016-01-28,0.465,0.465,0.465,0.458,73.68K,0.00%
2016-01-27,0.465,0.465,0.465,0.458,76.06K,0.00%
2016-01-26,0.465,0.465,0.465,0.458,46.06K,0.00%
2016-01-25,0.465,0.458,0.465,0.458,13.68K,0.00%
2016-01-22,0.465,0.465,0.465,0.458,27.92K,'+1.53%
2016-01-21,0.458,0.465,0.465,0.458,118.52K,-1.51%
2016-01-20,0.465,0.458,0.465,0.458,310.61K,'+1.53%
2016-01-19,0.458,0.465,0.465,0.458,46.80K,0.00%
2016-01-18,0.458,0.458,0.465,0.451,567.13K,0.00%
2016-01-15,0.458,0.451,0.458,0.451,526.01K,0.00%
2016-01-14,0.458,0.458,0.458,0.451,326.68K,0.00%
2016-01-13,0.458,0.458,0.465,0.451,782.97K,'+1.55%
2016-01-12,0.451,0.458,0.458,0.451,107.70K,0.00%
2016-01-11,0.451,0.451,0.458,0.451,107.83K,-1.53%
2016-01-08,0.458,0.458,0.458,0.451,71.73K,'+1.55%
2016-01-07,0.451,0.451,0.458,0.444,178.84K,0.00%
2016-01-06,0.451,0.451,0.458,0.451,124.02K,-1.53%
2016-01-05,0.458,0.451,0.458,0.444,281.46K,0.00%
2016-01-04,0.458,0.451,0.458,0.451,214.23K,'+1.55%
2015-12-31,0.451,0.458,0.458,0.451,121.93K,-1.53%
2015-12-30,0.458,0.458,0.458,0.451,47.51K,0.00%
2015-12-29,0.458,0.458,0.458,0.451,428.71K,'+1.55%
2015-12-28,0.451,0.458,0.458,0.451,140.64K,-1.53%
2015-12-25,0.458,0.458,0.458,0.451,83.16K,0.00%
2015-12-24,0.458,0.465,0.465,0.451,208.73K,0.00%
2015-12-23,0.458,0.458,0.465,0.451,285.63K,0.00%
2015-12-22,0.458,0.465,0.465,0.451,753.06K,-1.51%
2015-12-21,0.465,0.458,0.479,0.451,1.58M,'+1.53%
2015-12-18,0.458,0.458,0.458,0.451,64.59K,0.00%
2015-12-17,0.458,0.458,0.465,0.451,149.76K,0.00%
2015-12-16,0.458,0.458,0.458,0.451,61.82K,0.00%
2015-12-15,0.458,0.451,0.458,0.451,178.74K,'+1.55%
2015-12-14,0.451,0.458,0.458,0.451,26.67K,0.00%
2015-12-11,0.451,0.458,0.458,0.451,530.27K,0.00%
2015-12-10,0.451,0.458,0.479,0.451,790.49K,-1.53%
2015-12-09,0.458,0.458,0.465,0.451,346.37K,'+1.55%
2015-12-08,0.451,0.465,0.472,0.451,705.79K,-1.53%
2015-12-07,0.458,0.451,0.465,0.451,340.66K,0.00%
2015-12-04,0.458,0.451,0.458,0.451,334.25K,0.00%
2015-12-03,0.458,0.458,0.458,0.451,84.19K,0.00%
2015-12-02,0.458,0.458,0.458,0.451,111.73K,0.00%
2015-12-01,0.458,0.451,0.458,0.444,463.12K,'+1.55%
2015-11-30,0.451,0.451,0.451,0.444,407.76K,0.00%
2015-11-27,0.451,0.444,0.451,0.444,168.37K,'+1.58%
2015-11-26,0.444,0.451,0.451,0.444,1.37M,0.00%
2015-11-25,0.444,0.444,0.451,0.444,153.80K,-1.55%
2015-11-24,0.451,0.458,0.458,0.437,806.23K,-1.53%
2015-11-23,0.458,0.458,0.465,0.451,57.12K,0.00%
2015-11-20,0.458,0.458,0.465,0.451,192.67K,0.00%
2015-11-19,0.458,0.458,0.465,0.451,73.68K,'+1.55%
2015-11-18,0.451,0.458,0.465,0.451,186.96K,-1.53%
2015-11-17,0.458,0.458,0.465,0.451,190.53K,0.00%
2015-11-16,0.458,0.465,0.465,0.451,665.22K,-1.51%
2015-11-13,0.465,0.458,0.472,0.458,110.52K,0.00%
2015-11-12,0.465,0.465,0.472,0.458,180.74K,0.00%
2015-11-11,0.465,0.465,0.472,0.458,364.03K,'+1.53%
2015-11-10,0.458,0.465,0.472,0.458,130.10K,-1.51%
2015-11-09,0.465,0.465,0.472,0.458,298.46K,0.00%
2015-11-06,0.465,0.472,0.479,0.465,461.56K,-1.48%
2015-11-05,0.472,0.472,0.472,0.465,148.22K,0.00%
2015-11-04,0.472,0.458,0.472,0.458,781.93K,'+3.06%
2015-11-03,0.458,0.472,0.472,0.458,421.89K,-1.51%
2015-11-02,0.465,0.458,0.479,0.458,1.86M,'+3.10%
2015-10-30,0.451,0.451,0.451,0.444,138.31K,'+1.58%
2015-10-28,0.444,0.451,0.451,0.444,56.18K,0.00%
2015-10-27,0.444,0.451,0.458,0.444,140.76K,-1.55%
2015-10-26,0.451,0.458,0.465,0.444,373.46K,-1.53%
2015-10-23,0.458,0.465,0.465,0.458,330.75K,-1.51%
2015-10-22,0.465,0.458,0.465,0.451,469.81K,'+1.53%
2015-10-21,0.458,0.458,0.465,0.451,233.32K,-1.51%
2015-10-20,0.465,0.472,0.472,0.458,292.94K,0.00%
2015-10-19,0.465,0.472,0.472,0.458,206.18K,0.00%
2015-10-16,0.465,0.472,0.472,0.465,215.48K,-1.48%
2015-10-15,0.472,0.472,0.479,0.465,472.59K,0.00%
2015-10-14,0.472,0.479,0.486,0.472,545.93K,0.00%
2015-10-13,0.472,0.486,0.493,0.472,720.75K,-2.88%
2015-10-12,0.486,0.472,0.493,0.465,1.54M,'+1.46%
2015-10-09,0.479,0.465,0.479,0.458,856.02K,'+3.01%
2015-10-08,0.465,0.465,0.472,0.458,290.31K,-1.48%
2015-10-07,0.472,0.458,0.479,0.451,2.60M,'+4.66%
2015-10-06,0.451,0.458,0.458,0.451,67.41K,-1.53%
2015-10-05,0.458,0.451,0.458,0.451,113.31K,'+1.55%
2015-10-02,0.451,0.451,0.451,0.444,26.67K,0.00%
2015-10-01,0.451,0.451,0.451,0.444,39.58K,0.00%
2015-09-30,0.451,0.451,0.451,0.444,55.50K,0.00%
2015-09-29,0.451,0.444,0.451,0.444,37.19K,0.00%
2015-09-28,0.451,0.451,0.451,0.444,65.80K,0.00%
2015-09-23,0.451,0.451,0.451,0.444,14.12K,0.00%
2015-09-22,0.451,0.458,0.458,0.444,138.93K,0.00%
2015-09-21,0.451,0.451,0.458,0.444,23.44K,0.00%
2015-09-18,0.451,0.451,0.458,0.444,67.22K,0.00%
2015-09-17,0.451,0.451,0.451,0.444,19.68K,0.00%
2015-09-16,0.451,0.451,0.458,0.444,97.44K,-1.53%
2015-09-15,0.458,0.451,0.458,0.437,104.20K,'+3.15%
2015-09-14,0.444,0.451,0.451,0.444,38.71K,-1.55%
2015-09-11,0.451,0.451,0.451,0.437,115.94K,0.00%
2015-09-10,0.451,0.451,0.451,0.437,107.02K,'+1.58%
2015-09-09,0.444,0.458,0.458,0.444,30.99K,-1.55%
2015-09-08,0.451,0.458,0.458,0.451,169.82K,-1.53%
2015-09-07,0.458,0.465,0.472,0.451,326.35K,-1.51%
2015-09-04,0.465,0.458,0.465,0.458,37.26K,'+1.53%
2015-09-03,0.458,0.465,0.472,0.458,83.07K,-1.51%
2015-09-02,0.465,0.458,0.472,0.451,141.87K,'+1.53%
2015-09-01,0.458,0.465,0.465,0.451,54.96K,-1.51%
2015-08-31,0.465,0.465,0.472,0.465,42.68K,-1.48%
2015-08-28,0.472,0.472,0.472,0.465,34.54K,0.00%
2015-08-27,0.472,0.472,0.479,0.465,120.86K,0.00%
2015-08-26,0.472,0.472,0.479,0.465,107.00K,-1.46%
2015-08-25,0.479,0.465,0.479,0.465,389.65K,'+1.48%
2015-08-24,0.472,0.472,0.472,0.458,122.00K,-1.46%
2015-08-21,0.479,0.479,0.493,0.472,316.93K,'+1.48%
2015-08-20,0.472,0.444,0.486,0.444,553.58K,'+3.06%
2015-08-19,0.458,0.451,0.458,0.444,120.70K,'+3.15%
2015-08-18,0.444,0.444,0.451,0.437,146.64K,0.00%
2015-08-17,0.444,0.451,0.451,0.444,52.27K,0.00%
2015-08-14,0.444,0.451,0.451,0.444,24.45K,-1.55%
2015-08-13,0.451,0.444,0.451,0.437,310.77K,'+1.58%
2015-08-12,0.444,0.444,0.444,0.437,18.06K,0.00%
2015-08-11,0.444,0.444,0.451,0.437,191.90K,'+1.60%
2015-08-10,0.437,0.451,0.451,0.437,75.73K,-3.10%
2015-08-07,0.451,0.451,0.451,0.444,44.09K,'+1.58%
2015-08-06,0.444,0.451,0.451,0.444,26.94K,-1.55%
2015-08-05,0.451,0.444,0.451,0.444,66.91K,0.00%
2015-08-04,0.451,0.451,0.451,0.437,161.72K,0.00%
2015-08-03,0.451,0.458,0.458,0.444,95.15K,-1.53%
2015-07-31,0.458,0.451,0.458,0.444,46.38K,'+3.15%
2015-07-30,0.444,0.444,0.458,0.444,216.99K,-1.55%
2015-07-29,0.451,0.451,0.451,0.444,27.86K,0.00%
2015-07-28,0.451,0.451,0.451,0.437,134.67K,'+1.58%
2015-07-27,0.444,0.451,0.451,0.444,104.12K,-3.06%
2015-07-24,0.458,0.451,0.458,0.444,103.34K,'+1.55%
2015-07-23,0.451,0.465,0.465,0.444,158.58K,-3.01%
2015-07-22,0.465,0.465,0.465,0.458,118.51K,0.00%
2015-07-21,0.465,0.465,0.465,0.458,88.90K,0.00%
2015-07-20,0.465,0.458,0.465,0.458,12.24K,'+1.53%
2015-07-16,0.458,0.465,0.472,0.458,18.52K,-1.51%
2015-07-15,0.465,0.465,0.472,0.458,106.11K,-1.48%
2015-07-14,0.472,0.472,0.472,0.465,77.78K,0.00%
2015-07-13,0.472,0.472,0.472,0.465,69.87K,0.00%
2015-07-10,0.472,0.472,0.472,0.465,52.87K,'+1.51%
2015-07-09,0.465,0.465,0.472,0.458,94.54K,0.00%
2015-07-08,0.465,0.465,0.465,0.458,32.20K,0.00%
2015-07-07,0.465,0.465,0.472,0.458,132.12K,-1.48%
2015-07-06,0.472,0.465,0.472,0.465,144.57K,'+1.51%
2015-07-03,0.465,0.472,0.472,0.465,41.03K,0.00%
2015-07-02,0.465,0.472,0.472,0.465,115.73K,-1.48%
2015-07-01,0.472,0.465,0.472,0.465,25.23K,'+1.51%
2015-06-30,0.465,0.472,0.479,0.465,68.17K,0.00%
2015-06-29,0.465,0.472,0.479,0.465,267.47K,-1.48%
2015-06-26,0.472,0.472,0.479,0.465,413.11K,0.00%
2015-06-25,0.472,0.472,0.472,0.465,118.02K,0.00%
2015-06-24,0.472,0.465,0.479,0.465,304.16K,0.00%
2015-06-23,0.472,0.472,0.472,0.465,146.81K,'+1.51%
2015-06-22,0.465,0.479,0.479,0.465,501.98K,-1.48%
2015-06-19,0.472,0.465,0.486,0.458,611.04K,'+1.51%
2015-06-18,0.465,0.465,0.465,0.458,49.43K,0.00%
2015-06-17,0.465,0.458,0.465,0.458,66.54K,'+1.53%
2015-06-16,0.458,0.458,0.465,0.451,19.22K,0.00%
2015-06-15,0.458,0.465,0.465,0.451,269.01K,-1.51%
2015-06-12,0.465,0.458,0.465,0.458,131.38K,'+1.53%
2015-06-11,0.458,0.458,0.465,0.458,72.34K,0.00%
2015-06-10,0.458,0.451,0.458,0.444,81.54K,'+1.55%
2015-06-09,0.451,0.444,0.458,0.43,200.08K,'+3.20%
2015-06-08,0.437,0.423,0.444,0.423,308.56K,-4.59%
2015-06-05,0.458,0.465,0.472,0.458,108.76K,-1.51%
2015-06-04,0.465,0.472,0.472,0.458,141.20K,0.00%
2015-06-03,0.465,0.465,0.472,0.465,74.53K,0.00%
2015-06-02,0.465,0.465,0.472,0.458,240.79K,0.00%
2015-06-01,0.465,0.465,0.472,0.465,301.20K,0.00%
2015-05-29,0.465,0.472,0.472,0.465,42.80K,0.00%
2015-05-28,0.465,0.465,0.472,0.465,167.60K,-1.48%
2015-05-27,0.472,0.472,0.472,0.458,250.56K,'+1.51%
2015-05-26,0.465,0.472,0.472,0.465,110.83K,0.00%
2015-05-25,0.465,0.472,0.479,0.465,218.02K,-2.92%
2015-05-22,0.479,0.472,0.479,0.465,501.30K,'+2.13%
2015-05-21,0.469,0.476,0.476,0.463,639.68K,0.00%
2015-05-20,0.469,0.476,0.476,0.469,212.01K,0.00%
2015-05-18,0.469,0.476,0.476,0.469,228.00K,-1.47%
2015-05-15,0.476,0.476,0.476,0.469,88.76K,'+1.49%
2015-05-14,0.469,0.476,0.476,0.469,830.55K,-1.47%
2015-05-13,0.476,0.476,0.476,0.469,79.39K,'+1.49%
2015-05-12,0.469,0.483,0.483,0.469,836.25K,-2.90%
2015-05-11,0.483,0.476,0.483,0.469,403.71K,'+1.47%
2015-05-08,0.476,0.476,0.483,0.469,595.54K,-1.45%
2015-05-07,0.483,0.463,0.483,0.463,944.65K,'+4.32%
2015-05-06,0.463,0.463,0.469,0.463,109.80K,-1.28%
2015-05-05,0.469,0.476,0.476,0.469,48.18K,-1.47%
2015-05-04,0.476,0.476,0.476,0.463,325.93K,0.00%
2015-04-30,0.476,0.476,0.483,0.476,500.15K,0.00%
2015-04-29,0.476,0.476,0.483,0.476,84.48K,0.00%
2015-04-28,0.476,0.476,0.483,0.476,462.52K,0.00%
2015-04-27,0.476,0.476,0.476,0.469,337.67K,0.00%
2015-04-24,0.476,0.469,0.476,0.469,60.83K,'+1.49%
2015-04-22,0.469,0.476,0.476,0.469,126.40K,-1.47%
2015-04-21,0.476,0.476,0.476,0.463,254.87K,'+1.49%
2015-04-20,0.469,0.469,0.476,0.469,153.80K,0.00%
2015-04-17,0.469,0.469,0.476,0.463,748.07K,0.00%
2015-04-16,0.469,0.469,0.469,0.463,30.26K,'+1.30%
2015-04-15,0.463,0.463,0.469,0.463,111.30K,0.00%
2015-04-14,0.463,0.469,0.469,0.463,207.75K,-1.28%
2015-04-13,0.469,0.469,0.469,0.463,89.61K,'+1.30%
2015-04-10,0.463,0.469,0.469,0.463,185.90K,0.00%
2015-04-09,0.463,0.463,0.489,0.463,1.38M,0.00%
2015-04-08,0.463,0.463,0.469,0.463,143.77K,-1.28%
2015-04-07,0.469,0.463,0.469,0.456,241.34K,'+1.30%
2015-04-06,0.463,0.463,0.469,0.463,63.72K,-1.28%
2015-04-03,0.469,0.469,0.469,0.463,124.41K,'+1.30%
2015-04-02,0.463,0.469,0.483,0.463,597.75K,-1.28%
2015-04-01,0.469,0.463,0.469,0.463,62.61K,'+1.30%
2015-03-31,0.463,0.469,0.469,0.456,78.58K,-1.28%
2015-03-30,0.469,0.463,0.469,0.456,128.73K,'+2.85%
2015-03-27,0.456,0.463,0.463,0.456,125.77K,-1.51%
2015-03-26,0.463,0.463,0.463,0.456,115.13K,0.00%
2015-03-25,0.463,0.463,0.469,0.463,121.76K,0.00%
2015-03-24,0.463,0.469,0.476,0.456,398.47K,-2.73%
2015-03-23,0.476,0.469,0.476,0.463,335.29K,'+1.49%
2015-03-20,0.469,0.463,0.469,0.463,103.51K,0.00%
2015-03-19,0.469,0.463,0.469,0.463,312.61K,'+2.85%
2015-03-18,0.456,0.469,0.469,0.456,383.20K,-1.51%
2015-03-17,0.463,0.469,0.469,0.463,144.75K,-1.28%
2015-03-16,0.469,0.463,0.469,0.463,228.05K,'+1.30%
2015-03-13,0.463,0.469,0.483,0.456,414.14K,-2.73%
2015-03-12,0.476,0.469,0.476,0.463,546.45K,'+4.39%
2015-03-11,0.456,0.45,0.463,0.45,926.83K,'+1.33%
2015-03-10,0.45,0.463,0.463,0.45,249.99K,-2.81%
2015-03-09,0.463,0.469,0.469,0.456,184.63K,0.00%
2015-03-06,0.463,0.469,0.469,0.456,444.48K,-1.28%
2015-03-05,0.469,0.463,0.469,0.463,295.74K,0.00%
2015-03-04,0.469,0.476,0.483,0.463,240.20K,0.00%
2015-03-03,0.469,0.476,0.489,0.469,1.48M,0.00%
2015-03-02,0.469,0.469,0.476,0.469,690.70K,0.00%
2015-02-27,0.469,0.476,0.483,0.463,589.09K,-2.90%
2015-02-26,0.483,0.483,0.489,0.476,135.46K,0.00%
2015-02-25,0.483,0.483,0.489,0.483,213.68K,0.00%
2015-02-24,0.483,0.483,0.483,0.476,141.89K,0.00%
2015-02-23,0.483,0.483,0.489,0.476,157.45K,0.00%
2015-02-20,0.483,0.483,0.489,0.476,187.44K,0.00%
2015-02-19,0.483,0.483,0.489,0.483,168.52K,0.00%
2015-02-18,0.483,0.483,0.483,0.476,34.50K,'+1.47%
2015-02-17,0.476,0.483,0.483,0.476,211.70K,-1.45%
2015-02-16,0.483,0.489,0.489,0.483,167.16K,-1.23%
2015-02-13,0.489,0.483,0.489,0.476,224.10K,'+2.73%
2015-02-12,0.476,0.476,0.483,0.476,58.08K,0.00%
2015-02-11,0.476,0.483,0.483,0.469,61.38K,-1.45%
2015-02-10,0.483,0.476,0.483,0.469,217.89K,'+1.47%
2015-02-09,0.476,0.483,0.483,0.469,253.75K,-1.45%
2015-02-06,0.483,0.489,0.489,0.476,123.99K,-1.23%
2015-02-05,0.489,0.489,0.489,0.483,187.65K,0.00%
2015-02-04,0.489,0.489,0.496,0.483,566.17K,0.00%
2015-02-03,0.489,0.496,0.502,0.483,450.82K,-1.41%
2015-02-02,0.496,0.496,0.496,0.489,307.09K,0.00%
2015-01-30,0.496,0.489,0.496,0.483,761.33K,'+1.43%
2015-01-29,0.489,0.489,0.496,0.483,388.62K,-1.41%
2015-01-28,0.496,0.489,0.496,0.483,491.86K,'+1.43%
2015-01-27,0.489,0.489,0.496,0.483,464.65K,0.00%
2015-01-26,0.489,0.489,0.496,0.483,327.20K,-1.41%
